dataset,index,method,rise,mas,recall
niah_mv_v8,13,FT_K1,0.33053846153846156,0.3944940692838574,0.14473684210526316
niah_mv_v8,13,FT_K3,,,0.13815789473684212
niah_mv_v8,14,DT,0.15503194888178914,0.21175101974142896,0.4513888888888889
niah_mv_v8,14,FT_K1,0.161741214057508,0.2533159017234047,0.375
niah_mv_v8,14,FT_K3,,,0.3888888888888889
niah_mv_v8,15,DT,0.2702247191011236,0.3534834261776053,0.1125
niah_mv_v8,15,FT_K1,0.35646067415730337,0.43456572214603995,0.1375
niah_mv_v8,15,FT_K3,,,0.13125
niah_mv_v8,16,DT,0.2621951219512195,0.355553332556282,0.11805555555555555
niah_mv_v8,16,FT_K1,0.33902439024390246,0.3946933498631789,0.1527777777777778
niah_mv_v8,16,FT_K3,,,0.1527777777777778
niah_mv_v8,17,DT,0.27047038327526135,0.358587076748106,0.16447368421052633
niah_mv_v8,17,FT_K1,0.26925087108013934,0.33301549826281807,0.13815789473684212
niah_mv_v8,17,FT_K3,,,0.13815789473684212
niah_mv_v8,18,DT,0.27356321839080455,0.37174632743367875,0.11842105263157894
niah_mv_v8,18,FT_K1,0.34310344827586203,0.408019701163805,0.13815789473684212
niah_mv_v8,18,FT_K3,,,0.14473684210526316
niah_mv_v8,19,DT,0.2821153846153846,0.38977787240154765,0.17105263157894737
niah_mv_v8,19,FT_K1,0.27634615384615385,0.33654094960834874,0.14473684210526316
niah_mv_v8,19,FT_K3,,,0.14473684210526316
niah_mv_v8,20,DT,0.3032608695652174,0.4280080665943977,0.15625
niah_mv_v8,20,FT_K1,0.30928093645484955,0.36577270519230265,0.1375
niah_mv_v8,20,FT_K3,,,0.125
niah_mv_v8,21,DT,0.3181438127090301,0.4372057157389838,0.1513157894736842
niah_mv_v8,21,FT_K1,0.3450668896321071,0.4218278847267106,0.14473684210526316
niah_mv_v8,21,FT_K3,,,0.13815789473684212
niah_mv_v8,22,DT,0.2884005763688761,0.4022011729650071,0.125
niah_mv_v8,22,FT_K1,0.3322046109510086,0.4010734432572177,0.14473684210526316
niah_mv_v8,22,FT_K3,,,0.13815789473684212
niah_mv_v8,23,DT,0.10578431372549017,0.1299217448304093,0.4407894736842105
niah_mv_v8,23,FT_K1,0.12539215686274507,0.25074149006543706,0.35526315789473684
niah_mv_v8,23,FT_K3,,,0.3618421052631579
niah_mv_v8,24,DT,0.2829861111111111,0.384774430592193,0.17261904761904762
niah_mv_v8,24,FT_K1,0.30572916666666666,0.3702510857129232,0.125
niah_mv_v8,24,FT_K3,,,0.11904761904761904
niah_mv_v8,25,DT,0.27857142857142864,0.3878294358273302,0.125
niah_mv_v8,25,FT_K1,0.3238095238095239,0.37745773934240834,0.125
niah_mv_v8,25,FT_K3,,,0.11842105263157894
niah_mv_v8,26,DT,0.17066929133858266,0.2538350836104393,0.46710526315789475
niah_mv_v8,26,FT_K1,0.1643700787401575,0.243944281456019,0.34868421052631576
niah_mv_v8,26,FT_K3,,,0.34868421052631576
niah_mv_v8,27,DT,0.26769662921348314,0.3499314814710969,0.17105263157894737
niah_mv_v8,27,FT_K1,0.2916666666666667,0.3445259245774316,0.13157894736842105
niah_mv_v8,27,FT_K3,,,0.13815789473684212
niah_mv_v8,28,DT,0.15769961977186314,0.20953785462212968,0.45394736842105265
niah_mv_v8,28,FT_K1,0.1318441064638783,0.24132635178954795,0.3684210526315789
niah_mv_v8,28,FT_K3,,,0.3618421052631579
niah_mv_v8,29,DT,0.15432330827067667,0.20649269614087684,0.4407894736842105
niah_mv_v8,29,FT_K1,0.15206766917293232,0.2506352326819609,0.34868421052631576
niah_mv_v8,29,FT_K3,,,0.3684210526315789
niah_mv_v8,30,DT,0.2852996254681648,0.39114073217492684,0.1625
niah_mv_v8,30,FT_K1,0.29691011235955056,0.3653810885107957,0.15625
niah_mv_v8,30,FT_K3,,,0.14375
niah_mv_v8,31,DT,0.3108156028368795,0.4318090959338782,0.1513157894736842
niah_mv_v8,31,FT_K1,0.32978723404255317,0.3965922951152606,0.14473684210526316
niah_mv_v8,31,FT_K3,,,0.13815789473684212
niah_mv_v8,32,DT,0.14439163498098861,0.1992634041480142,0.45394736842105265
niah_mv_v8,32,FT_K1,0.17899239543726236,0.2514196228282311,0.34210526315789475
niah_mv_v8,32,FT_K3,,,0.3684210526315789
niah_mv_v8,33,DT,0.28099999999999997,0.3937810789518095,0.11842105263157894
niah_mv_v8,33,FT_K1,0.34423076923076923,0.4164511490141326,0.13815789473684212
niah_mv_v8,33,FT_K3,,,0.13815789473684212
niah_mv_v8,34,DT,0.2913194444444444,0.40248752267361076,0.16447368421052633
niah_mv_v8,34,FT_K1,0.28055555555555556,0.34243026176120017,0.13815789473684212
niah_mv_v8,34,FT_K3,,,0.13815789473684212
niah_mv_v8,35,DT,0.16764150943396225,0.250999003396281,0.4342105263157895
niah_mv_v8,35,FT_K1,0.16160377358490569,0.24355570434463586,0.35526315789473684
niah_mv_v8,35,FT_K3,,,0.3618421052631579
niah_mv_v8,36,DT,0.1455533596837945,0.214291525929479,0.4407894736842105
niah_mv_v8,36,FT_K1,0.12658102766798418,0.25454848196432267,0.35526315789473684
niah_mv_v8,36,FT_K3,,,0.35526315789473684
niah_mv_v8,37,DT,0.2476993865030675,0.3264131020013075,0.13157894736842105
niah_mv_v8,37,FT_K1,0.3136503067484663,0.36573632366177133,0.13157894736842105
niah_mv_v8,37,FT_K3,,,0.13157894736842105
niah_mv_v8,38,DT,0.2633233532934132,0.35953780463830465,0.11875
niah_mv_v8,38,FT_K1,0.32470059880239527,0.38814085506981477,0.125
niah_mv_v8,38,FT_K3,,,0.11875
niah_mv_v8,39,DT,0.10879446640316207,0.13604388262755826,0.45394736842105265
niah_mv_v8,39,FT_K1,0.12618577075098816,0.251250944025596,0.40131578947368424
niah_mv_v8,39,FT_K3,,,0.3881578947368421
niah_mv_v8,40,DT,0.11813304721030046,0.15054310470008625,0.46710526315789475
niah_mv_v8,40,FT_K1,0.14045064377682404,0.24240747502446386,0.3618421052631579
niah_mv_v8,40,FT_K3,,,0.3684210526315789
niah_mv_v8,41,DT,0.26429618768328444,0.36382542636490467,0.13125
niah_mv_v8,41,FT_K1,0.33247800586510257,0.38470016074020846,0.1375
niah_mv_v8,41,FT_K3,,,0.13125
niah_mv_v8,42,DT,0.2496124031007752,0.3230970342732294,0.17261904761904762
niah_mv_v8,42,FT_K1,0.25794573643410856,0.3132543535683892,0.15476190476190477
niah_mv_v8,42,FT_K3,,,0.1488095238095238
niah_mv_v8,43,DT,0.2630191693290735,0.3535708269242036,0.13157894736842105
niah_mv_v8,43,FT_K1,0.30487220447284347,0.34639572152986536,0.14473684210526316
niah_mv_v8,43,FT_K3,,,0.13815789473684212
niah_mv_v8,44,DT,0.27783018867924525,0.3843756348491403,0.17261904761904762
niah_mv_v8,44,FT_K1,0.285188679245283,0.33861707670327,0.11904761904761904
niah_mv_v8,44,FT_K3,,,0.125
niah_mv_v8,45,DT,0.29654340836012866,0.42380708927606675,0.13815789473684212
niah_mv_v8,45,FT_K1,0.3241961414790997,0.3846889785087962,0.13157894736842105
niah_mv_v8,45,FT_K3,,,0.13815789473684212
niah_mv_v8,46,DT,0.1199019607843137,0.15372704708361035,0.4605263157894737
niah_mv_v8,46,FT_K1,0.15598039215686274,0.24246222008624593,0.34868421052631576
niah_mv_v8,46,FT_K3,,,0.35526315789473684
niah_mv_v8,47,DT,0.304886685552408,0.4162527419201763,0.125
niah_mv_v8,47,FT_K1,0.38080736543909344,0.4854019962095143,0.13125
niah_mv_v8,47,FT_K3,,,0.13125
niah_mv_v8,48,DT,0.2698339483394834,0.3740143297071611,0.16875
niah_mv_v8,48,FT_K1,0.30894833948339484,0.37548668486978365,0.13125
niah_mv_v8,48,FT_K3,,,0.13125
niah_mv_v8,49,DT,0.28470515970515964,0.38120367123676047,0.0875
niah_mv_v8,49,FT_K1,0.369963144963145,0.4680032801958401,0.1375
niah_mv_v8,49,FT_K3,,,0.1375
niah_mv_v8,50,DT,0.18885542168674702,0.27080888877825304,0.4473684210526316
niah_mv_v8,50,FT_K1,0.21385542168674698,0.253163926250498,0.34210526315789475
niah_mv_v8,50,FT_K3,,,0.35526315789473684
niah_mv_v8,51,DT,0.12742914979757086,0.16747552283757616,0.4605263157894737
niah_mv_v8,51,FT_K1,0.1298582995951417,0.2443411388646089,0.3684210526315789
niah_mv_v8,51,FT_K3,,,0.34210526315789475
niah_mv_v8,52,DT,0.28126822157434406,0.4029085482891362,0.11875
niah_mv_v8,52,FT_K1,0.32864431486880463,0.3980906840781455,0.125
niah_mv_v8,52,FT_K3,,,0.13125
niah_mv_v8,53,DT,0.28383458646616544,0.4016830270294106,0.15625
niah_mv_v8,53,FT_K1,0.28063909774436097,0.34464980810952095,0.13125
niah_mv_v8,53,FT_K3,,,0.1375
niah_mv_v8,54,DT,0.25207100591715975,0.3355501351616985,0.125
niah_mv_v8,54,FT_K1,0.33254437869822484,0.39217269106531794,0.13815789473684212
niah_mv_v8,54,FT_K3,,,0.13815789473684212
niah_mv_v8,55,DT,0.1222549019607843,0.15177802261538412,0.45394736842105265
niah_mv_v8,55,FT_K1,0.1853921568627451,0.248564169202227,0.375
niah_mv_v8,55,FT_K3,,,0.3815789473684211
niah_mv_v8,56,DT,0.13409090909090912,0.18701448751035388,0.45394736842105265
niah_mv_v8,56,FT_K1,0.14469696969696969,0.2568178972426468,0.34868421052631576
niah_mv_v8,56,FT_K3,,,0.375
niah_mv_v8,57,DT,0.27144808743169396,0.35224164415747394,0.1130952380952381
niah_mv_v8,57,FT_K1,0.3225409836065573,0.3748530889683238,0.13095238095238096
niah_mv_v8,57,FT_K3,,,0.11904761904761904
niah_mv_v8,58,DT,0.2585164835164835,0.3400006109756346,0.16447368421052633
niah_mv_v8,58,FT_K1,0.2760989010989011,0.32677682768088223,0.13157894736842105
niah_mv_v8,58,FT_K3,,,0.13157894736842105
niah_mv_v8,59,DT,0.1648406374501992,0.2413920384701301,0.4473684210526316
niah_mv_v8,59,FT_K1,0.1891434262948207,0.24942366329299595,0.3684210526315789
niah_mv_v8,59,FT_K3,,,0.3881578947368421
niah_mv_v8,60,DT,0.29184587813620066,0.3961529122144108,0.1625
niah_mv_v8,60,FT_K1,0.2848566308243728,0.3473331859554367,0.13125
niah_mv_v8,60,FT_K3,,,0.125
niah_mv_v8,61,DT,0.30074123989218327,0.4022913021744669,0.11904761904761904
niah_mv_v8,61,FT_K1,0.36435309973045826,0.45298087240202056,0.125
niah_mv_v8,61,FT_K3,,,0.11904761904761904
niah_mv_v8,62,DT,0.2957720588235294,0.41582420271126386,0.16875
niah_mv_v8,62,FT_K1,0.3012867647058823,0.3616994866694275,0.15
niah_mv_v8,62,FT_K3,,,0.14375
niah_mv_v8,63,DT,0.15020000000000003,0.21899129238536258,0.4605263157894737
niah_mv_v8,63,FT_K1,0.13540000000000002,0.24900059170492175,0.35526315789473684
niah_mv_v8,63,FT_K3,,,0.35526315789473684
niah_mv_v8,64,DT,0.2823170731707317,0.39313952410236686,0.1118421052631579
niah_mv_v8,64,FT_K1,0.32759146341463413,0.38477211214240076,0.14473684210526316
niah_mv_v8,64,FT_K3,,,0.13815789473684212
niah_mv_v8,65,DT,0.14382352941176468,0.19589862527667426,0.45394736842105265
niah_mv_v8,65,FT_K1,0.17519607843137255,0.24402365513421845,0.3618421052631579
niah_mv_v8,65,FT_K3,,,0.34868421052631576
niah_mv_v8,66,DT,0.262248322147651,0.3503195798743942,0.1534090909090909
niah_mv_v8,66,FT_K1,0.3295302013422819,0.38131226660234346,0.13636363636363635
niah_mv_v8,66,FT_K3,,,0.13636363636363635
niah_mv_v8,67,DT,0.10235849056603771,0.1175061369519256,0.4605263157894737
niah_mv_v8,67,FT_K1,0.14669811320754716,0.2529827340190819,0.32894736842105265
niah_mv_v8,67,FT_K3,,,0.34210526315789475
niah_mv_v8,68,DT,0.14731075697211157,0.206377623056443,0.4473684210526316
niah_mv_v8,68,FT_K1,0.14770916334661358,0.2502618090888645,0.375
niah_mv_v8,68,FT_K3,,,0.375
niah_mv_v8,69,DT,0.13673076923076924,0.18801899894599758,0.45625
niah_mv_v8,69,FT_K1,0.17653846153846153,0.24823670300473683,0.3375
niah_mv_v8,69,FT_K3,,,0.33125
niah_mv_v8,70,DT,0.25952768729641695,0.33796093007467487,0.14204545454545456
niah_mv_v8,70,FT_K1,0.30838762214983717,0.37500558476566015,0.14204545454545456
niah_mv_v8,70,FT_K3,,,0.14204545454545456
niah_mv_v8,71,DT,0.2551829268292683,0.3335948544006169,0.1118421052631579
niah_mv_v8,71,FT_K1,0.31615853658536586,0.3784712546471303,0.13815789473684212
niah_mv_v8,71,FT_K3,,,0.125
niah_mv_v8,72,DT,0.27377192982456144,0.3671966210246933,0.14583333333333334
niah_mv_v8,72,FT_K1,0.31728070175438605,0.38100916075259683,0.14583333333333334
niah_mv_v8,72,FT_K3,,,0.1388888888888889
niah_mv_v8,73,DT,0.2539308176100629,0.33164818066665847,0.13125
niah_mv_v8,73,FT_K1,0.3114779874213836,0.3416985029090861,0.1375
niah_mv_v8,73,FT_K3,,,0.13125
niah_mv_v8,74,DT,0.27557471264367817,0.3817897315080918,0.16875
niah_mv_v8,74,FT_K1,0.2887931034482758,0.3607860417297947,0.13125
niah_mv_v8,74,FT_K3,,,0.13125
niah_mv_v8,75,DT,0.3114077669902913,0.43575779070759924,0.14583333333333334
niah_mv_v8,75,FT_K1,0.34263754045307443,0.4127271551670999,0.1388888888888889
niah_mv_v8,75,FT_K3,,,0.1388888888888889
niah_mv_v8,76,DT,0.2628378378378379,0.3569147484615397,0.125
niah_mv_v8,76,FT_K1,0.30998498498498495,0.35474985337776105,0.14473684210526316
niah_mv_v8,76,FT_K3,,,0.13815789473684212
niah_mv_v8,77,DT,0.13390688259109312,0.1774704978183231,0.45394736842105265
niah_mv_v8,77,FT_K1,0.1367408906882591,0.25402981725078627,0.34868421052631576
niah_mv_v8,77,FT_K3,,,0.3618421052631579
niah_mv_v8,78,DT,0.08923076923076922,0.1048151617635521,0.4473684210526316
niah_mv_v8,78,FT_K1,0.13884615384615387,0.2534689672267131,0.34868421052631576
niah_mv_v8,78,FT_K3,,,0.34868421052631576
niah_mv_v8,79,DT,0.2705938697318008,0.3596079233598267,0.175
niah_mv_v8,79,FT_K1,0.27863984674329506,0.3436157916712866,0.125
niah_mv_v8,79,FT_K3,,,0.13125
niah_mv_v8,80,DT,0.12459349593495934,0.1606050780984148,0.4605263157894737
niah_mv_v8,80,FT_K1,0.14207317073170733,0.25340193809099,0.3815789473684211
niah_mv_v8,80,FT_K3,,,0.375
niah_mv_v8,81,DT,0.27382154882154885,0.3700385870334641,0.15789473684210525
niah_mv_v8,81,FT_K1,0.3101851851851851,0.38660024535223075,0.14473684210526316
niah_mv_v8,81,FT_K3,,,0.13815789473684212
niah_mv_v8,82,DT,0.2829225352112676,0.38281087123898294,0.16875
niah_mv_v8,82,FT_K1,0.28274647887323945,0.32163046500116355,0.13125
niah_mv_v8,82,FT_K3,,,0.13125
niah_mv_v8,83,DT,0.15103773584905658,0.21791606641008868,0.4473684210526316
niah_mv_v8,83,FT_K1,0.20500000000000002,0.24454956635477001,0.3618421052631579
niah_mv_v8,83,FT_K3,,,0.3618421052631579
niah_mv_v8,84,DT,0.1155511811023622,0.14889621402767614,0.4407894736842105
niah_mv_v8,84,FT_K1,0.16023622047244093,0.2661470857680244,0.375
niah_mv_v8,84,FT_K3,,,0.3684210526315789
niah_mv_v8,85,DT,0.12724719101123594,0.16835741279098332,0.45
niah_mv_v8,85,FT_K1,0.1500936329588015,0.24383655241407792,0.33125
niah_mv_v8,85,FT_K3,,,0.34375
niah_mv_v8,86,DT,0.14877358490566034,0.1917672102875679,0.4473684210526316
niah_mv_v8,86,FT_K1,0.14462264150943396,0.24868615616540107,0.35526315789473684
niah_mv_v8,86,FT_K3,,,0.35526315789473684
niah_mv_v8,87,DT,0.12729885057471266,0.160696677755304,0.47368421052631576
niah_mv_v8,87,FT_K1,0.1625478927203065,0.24966222240057853,0.3684210526315789
niah_mv_v8,87,FT_K3,,,0.375
niah_mv_v8,88,DT,0.2733180428134557,0.3776022991602702,0.125
niah_mv_v8,88,FT_K1,0.33493883792048934,0.38456199618438236,0.13125
niah_mv_v8,88,FT_K3,,,0.13125
niah_mv_v8,89,DT,0.2597094801223242,0.35250689344479763,0.125
niah_mv_v8,89,FT_K1,0.32285932721712535,0.3746437143320085,0.14375
niah_mv_v8,89,FT_K3,,,0.1375
niah_mv_v8,90,DT,0.25698529411764703,0.334386194722322,0.16875
niah_mv_v8,90,FT_K1,0.2654411764705883,0.33366916012484626,0.14375
niah_mv_v8,90,FT_K3,,,0.1375
niah_mv_v8,91,DT,0.26254512635379057,0.3397207255408991,0.15789473684210525
niah_mv_v8,91,FT_K1,0.24846570397111917,0.3048792885819297,0.15789473684210525
niah_mv_v8,91,FT_K3,,,0.13815789473684212
niah_mv_v8,92,DT,0.14686379928315413,0.2073809636096188,0.45394736842105265
niah_mv_v8,92,FT_K1,0.18593189964157703,0.23656654375051986,0.34868421052631576
niah_mv_v8,92,FT_K3,,,0.35526315789473684
niah_mv_v8,93,DT,0.1431818181818182,0.19699990302950585,0.4473684210526316
niah_mv_v8,93,FT_K1,0.13657024793388428,0.2487877309888525,0.34868421052631576
niah_mv_v8,93,FT_K3,,,0.35526315789473684
niah_mv_v8,94,DT,0.2752941176470588,0.3798924413821025,0.1125
niah_mv_v8,94,FT_K1,0.3444117647058823,0.42438045379002276,0.125
niah_mv_v8,94,FT_K3,,,0.125
niah_mv_v8,95,DT,0.09166666666666667,0.10885264165850858,0.4722222222222222
niah_mv_v8,95,FT_K1,0.1458835341365462,0.26023674811365616,0.3888888888888889
niah_mv_v8,95,FT_K3,,,0.375
niah_mv_v8,96,DT,0.29913249211356463,0.4314741081496746,0.125
niah_mv_v8,96,FT_K1,0.3324132492113565,0.39473234838656096,0.125
niah_mv_v8,96,FT_K3,,,0.125
niah_mv_v8,97,DT,0.310969387755102,0.43978510363699463,0.11875
niah_mv_v8,97,FT_K1,0.3418367346938776,0.4255847948395404,0.125
niah_mv_v8,97,FT_K3,,,0.125
niah_mv_v8,98,DT,0.12025691699604742,0.15041891399175839,0.4605263157894737
niah_mv_v8,98,FT_K1,0.1325098814229249,0.24384087840265334,0.35526315789473684
niah_mv_v8,98,FT_K3,,,0.35526315789473684
niah_mv_v8,99,DT,0.09701492537313432,0.11902436821468751,0.4652777777777778
niah_mv_v8,99,FT_K1,0.12910447761194027,0.2507216510061946,0.3819444444444444
niah_mv_v8,99,FT_K3,,,0.3888888888888889
math,0,DT,0.2800561797752809,0.3549561347009858,
math,0,FT_K1,0.2997191011235955,0.33437573835814055,
math,1,DT,0.191412213740458,0.24572097028895196,
math,1,FT_K1,0.47652671755725196,0.5593297263455425,
math,2,DT,0.2637096774193548,0.29294851094198815,
math,2,FT_K1,0.4149193548387097,0.4998724595795144,
math,3,DT,0.21944444444444447,0.2614071305547735,
math,3,FT_K1,0.288425925925926,0.38806658260380555,
math,4,DT,0.24705882352941178,0.3259567018863752,
math,4,FT_K1,0.5529411764705883,0.6455948909013421,
math,5,DT,0.2563559322033898,0.2886205161690783,
math,5,FT_K1,0.351271186440678,0.4722198918102499,
math,6,DT,0.265,0.3117822976645802,
math,6,FT_K1,0.36282608695652174,0.4545461666841387,
math,7,DT,0.2057317073170732,0.23875895165440428,
math,7,FT_K1,0.3435365853658537,0.43369746683272775,
math,8,DT,0.390680473372781,0.4604693396002105,
math,8,FT_K1,0.37884615384615383,0.47427257791403193,
math,9,DT,0.13842592592592592,0.19058101502812672,
math,9,FT_K1,0.29259259259259257,0.3908366337374969,
math,10,DT,0.1739655172413793,0.23967708606557014,
math,10,FT_K1,0.3770689655172414,0.4841683708298697,
math,11,DT,0.3375806451612903,0.41533096963255084,
math,11,FT_K1,0.44241935483870964,0.5689269643651224,
math,12,DT,0.275,0.3323785681723578,
math,12,FT_K1,0.3132198952879581,0.4019939624947016,
math,13,DT,0.26727129337539435,0.2998529026051272,
math,13,FT_K1,0.43982649842271293,0.5747899762954283,
math,14,DT,0.342578125,0.41872097135035985,
math,14,FT_K1,0.46875,0.5626550986806119,
math,15,DT,0.23389830508474577,0.29866601418803096,
math,15,FT_K1,0.34279661016949153,0.4377952459369192,
math,16,DT,0.26442857142857146,0.32329468242511045,
math,16,FT_K1,0.2872857142857143,0.3368995766865955,
math,17,DT,0.08611111111111111,0.1437710110140426,
math,17,FT_K1,0.2711538461538462,0.3931881252668008,
math,18,DT,0.24935233160621761,0.28393641614888243,
math,18,FT_K1,0.3294041450777202,0.4487905170924824,
math,19,DT,0.2536259541984733,0.3083342609176057,
math,19,FT_K1,0.40095419847328245,0.5245067075613311,
math,20,DT,0.18567961165048544,0.2377520770560902,
math,20,FT_K1,0.25655339805825245,0.31977971428698454,
math,21,DT,0.35816831683168315,0.4871075810625619,
math,21,FT_K1,0.4646039603960396,0.7062861292436449,
math,22,DT,0.26395348837209304,0.34379815498802696,
math,22,FT_K1,0.2978682170542636,0.35922410110861314,
math,23,DT,0.1784090909090909,0.24563049385758667,
math,23,FT_K1,0.36136363636363633,0.4555504212420159,
math,24,DT,0.16211340206185568,0.2354130865817185,
math,24,FT_K1,0.28556701030927834,0.32511831633882443,
math,25,DT,0.1984536082474227,0.2703849291869127,
math,25,FT_K1,0.25128865979381443,0.34819358264451655,
math,26,DT,0.31280487804878043,0.42676700012254426,
math,26,FT_K1,0.3463414634146341,0.4468613906136503,
math,27,DT,0.3035714285714286,0.38638820224507153,
math,27,FT_K1,0.3699579831932772,0.4566108799422276,
math,28,DT,0.2742462311557789,0.3303216340912672,
math,28,FT_K1,0.367713567839196,0.4948614391472435,
math,29,DT,0.25037878787878787,0.3189869578826788,
math,29,FT_K1,0.3318181818181818,0.4230201816142383,
math,30,DT,0.30833333333333335,0.45080768556753525,
math,30,FT_K1,0.498015873015873,0.6467273274357702,
math,31,DT,0.2683497536945813,0.31782934377077554,
math,31,FT_K1,0.33140394088669956,0.39330366223122926,
math,32,DT,0.2925925925925926,0.33454845784978915,
math,32,FT_K1,0.3592592592592593,0.4341851619033896,
math,33,DT,0.125,0.17642418697762757,
math,33,FT_K1,0.32227272727272727,0.42084150203104914,
math,34,DT,0.27577720207253886,0.3484511524268744,
math,34,FT_K1,0.3791450777202073,0.5161537621060281,
math,35,DT,0.35,0.49123969701122244,
math,35,FT_K1,0.4296296296296296,0.611206745821187,
math,36,DT,0.19642857142857145,0.2783463061506679,
math,36,FT_K1,0.26224489795918365,0.3309809105633226,
math,37,DT,0.27875,0.38009922314395084,
math,37,FT_K1,0.44125000000000003,0.5339204555772288,
math,38,DT,0.26084905660377355,0.3071529403005792,
math,38,FT_K1,0.3948113207547171,0.49566590599223054,
math,39,DT,0.30218749999999994,0.3886406777907374,
math,39,FT_K1,0.3990625,0.5133061105171826,
math,40,DT,0.3207964601769912,0.3895973491887629,
math,40,FT_K1,0.3139380530973451,0.39304870808995396,
math,41,DT,0.2566831683168317,0.32019115088042976,
math,41,FT_K1,0.3730198019801981,0.52049978308854,
math,42,DT,0.3164634146341464,0.3957765923511188,
math,42,FT_K1,0.4171951219512195,0.5536451460648943,
math,43,DT,0.41479591836734697,0.5587947183221869,
math,43,FT_K1,0.5008503401360545,0.607827818600323,
math,44,DT,0.26677215189873416,0.30420957901877965,
math,44,FT_K1,0.45158227848101273,0.574110192860003,
math,45,DT,0.15524691358024695,0.23014203277450687,
math,45,FT_K1,0.46728395061728395,0.6261677647514146,
math,46,DT,0.24488636363636362,0.27276330002752297,
math,46,FT_K1,0.3681818181818183,0.42979349597481564,
math,47,DT,0.2833333333333333,0.33891119228519184,
math,47,FT_K1,0.36018518518518516,0.5309880080917796,
math,48,DT,0.23314814814814816,0.28430025519761376,
math,48,FT_K1,0.4772222222222221,0.6041899813829567,
math,49,DT,0.3803571428571429,0.4962422120969596,
math,49,FT_K1,0.3880102040816327,0.5008836866635256,
math,50,DT,0.28205521472392636,0.31590780151182063,
math,50,FT_K1,0.3909509202453988,0.500716307605347,
math,51,DT,0.1339005235602094,0.20873701355263394,
math,51,FT_K1,0.3865183246073299,0.4653771865316501,
math,52,DT,0.2878125000000001,0.3464963407080144,
math,52,FT_K1,0.34281249999999996,0.4688264105171787,
math,53,DT,0.30765306122448977,0.37306168168806164,
math,53,FT_K1,0.40051020408163274,0.5057212176471559,
math,54,DT,0.17592250922509223,0.25162989666239727,
math,54,FT_K1,0.3681734317343173,0.4771665986992043,
math,55,DT,0.3064102564102564,0.3607389185307829,
math,55,FT_K1,0.4753205128205128,0.6630399529176622,
math,56,DT,0.3673913043478261,0.4608677218333363,
math,56,FT_K1,0.4470108695652174,0.5888742041620569,
math,57,DT,0.2415644171779141,0.28699258988850085,
math,57,FT_K1,0.3547546012269938,0.4203677889706966,
math,58,DT,0.23011363636363633,0.2726437941991436,
math,58,FT_K1,0.31079545454545454,0.38811130591746634,
math,59,DT,0.22663398692810457,0.28751321729483753,
math,59,FT_K1,0.38741830065359484,0.5127182996806097,
math,60,DT,0.18303278688524588,0.22143266666504885,
math,60,FT_K1,0.3395901639344262,0.4484918903117129,
math,61,DT,0.2523858921161825,0.3090621679270077,
math,61,FT_K1,0.3308091286307054,0.40029836907861177,
math,62,DT,0.3500720461095101,0.4362834498309727,
math,62,FT_K1,0.41246397694524495,0.48771050068896066,
math,63,DT,0.25875796178343946,0.36304049746149963,
math,63,FT_K1,0.3297770700636943,0.43162202494961577,
math,64,DT,0.2755836575875486,0.3244096584561385,
math,64,FT_K1,0.40126459143968873,0.46928095066461095,
math,65,DT,0.3632575757575757,0.5260191992223232,
math,65,FT_K1,0.3416666666666667,0.41234050817344253,
math,66,DT,0.34318181818181814,0.4802820114385763,
math,66,FT_K1,0.41590909090909084,0.5557582095167024,
math,67,DT,0.24253246753246754,0.271154027493267,
math,67,FT_K1,0.47402597402597396,0.6563478300989505,
math,68,DT,0.19518348623853216,0.2502731298583494,
math,68,FT_K1,0.3623853211009174,0.46483274881646147,
math,69,DT,0.20881502890173415,0.2960978467817031,
math,69,FT_K1,0.34060693641618495,0.4524825950464238,
math,70,DT,0.30344311377245503,0.38642196855724287,
math,70,FT_K1,0.4723053892215569,0.5764344696953053,
math,71,DT,0.2293795620437956,0.2636491715616259,
math,71,FT_K1,0.3246350364963504,0.3642033533837134,
math,72,DT,0.2157103825136612,0.2573384010948538,
math,72,FT_K1,0.3908469945355191,0.5273186594129822,
math,73,DT,0.15095628415300547,0.2222596678279544,
math,73,FT_K1,0.20560109289617484,0.31977514236242216,
math,74,DT,0.35282258064516125,0.47845700967822047,
math,74,FT_K1,0.4637096774193548,0.5917556638594084,
math,75,DT,0.21880165289256198,0.2911087444548703,
math,75,FT_K1,0.33450413223140496,0.42040085210077544,
math,76,DT,0.29252988047808764,0.35422994140197367,
math,76,FT_K1,0.43157370517928284,0.5138497966122428,
math,77,DT,0.20213675213675214,0.26407994105570004,
math,77,FT_K1,0.30405982905982903,0.38265291096056614,
math,78,DT,0.38768656716417915,0.5260205073849831,
math,78,FT_K1,0.3406716417910448,0.45349872008517006,
math,79,DT,0.24032663316582914,0.27865226663464576,
math,79,FT_K1,0.42097989949748743,0.5210206652333972,
math,80,DT,0.29296875000000006,0.37295515806072077,
math,80,FT_K1,0.3908854166666667,0.4899996201101624,
math,81,DT,0.31022012578616354,0.405854882346271,
math,81,FT_K1,0.37279874213836484,0.4643335196071897,
math,82,DT,0.209375,0.2657116705854405,
math,82,FT_K1,0.3596875,0.46272425804212497,
math,83,DT,0.34466292134831467,0.5010468499345433,
math,83,FT_K1,0.3603932584269663,0.43692479290297126,
math,84,DT,0.3308333333333333,0.4257432261989161,
